step,phase,task_family,Q,pair_round,expected_information_gain
140,late,pick_clean_then_place_in_recep,6,2,0.12403385205789211
140,late,pick_clean_then_place_in_recep,6,3,0.1240338520578915
140,late,pick_clean_then_place_in_recep,6,1,0.03103413075335655
140,late,pick_clean_then_place_in_recep,6,2,0.017294240078255557
140,late,pick_clean_then_place_in_recep,6,3,0.01715101130267891
140,late,pick_cool_then_place_in_recep,6,1,0.02740853354799066
140,late,pick_cool_then_place_in_recep,6,2,0.027408533547992157
140,late,pick_cool_then_place_in_recep,6,3,0.027408533547992317
140,late,pick_clean_then_place_in_recep,6,1,0.12403385205789273
140,late,pick_clean_then_place_in_recep,6,2,0.12403385205789207
140,late,pick_clean_then_place_in_recep,6,3,0.11815185122239401
140,late,pick_two_obj_and_place,6,1,0.09660652397045512
140,late,pick_two_obj_and_place,6,2,0.08624973209523931
140,late,pick_two_obj_and_place,6,3,0.049021433406203276
140,late,pick_two_obj_and_place,6,1,0.045161870547512556
140,late,pick_two_obj_and_place,6,2,0.025131504075714288
140,late,pick_two_obj_and_place,6,3,0.023720552616333556
140,late,pick_clean_then_place_in_recep,6,1,0.03103413075335655
140,late,pick_clean_then_place_in_recep,6,2,0.024161643729257623
140,late,pick_clean_then_place_in_recep,6,3,0.015571965217014299
140,late,pick_two_obj_and_place,6,1,0.04516187054751176
140,late,pick_two_obj_and_place,6,2,0.0451618705475117
140,late,pick_two_obj_and_place,6,3,0.04516187054751164
140,late,pick_heat_then_place_in_recep,4,1,0.011179571634915342
140,late,pick_heat_then_place_in_recep,4,2,0.011179571634913583
140,late,pick_two_obj_and_place,6,1,0.12484604733250015
140,late,pick_two_obj_and_place,6,2,0.11031642228412201
140,late,pick_two_obj_and_place,6,3,0.05174026309921822
140,late,pick_clean_then_place_in_recep,6,1,0.031034130753356606
140,late,pick_clean_then_place_in_recep,6,2,0.0169885587385914
140,late,pick_clean_then_place_in_recep,6,3,0.011450561390149234
141,late,pick_two_obj_and_place,6,1,0.04687792758104899
141,late,pick_two_obj_and_place,6,2,0.037011423755759436
141,late,pick_two_obj_and_place,6,3,0.02477309312117242
141,late,pick_two_obj_and_place,6,1,0.11856910417710664
141,late,pick_two_obj_and_place,6,2,0.1185691041771062
141,late,pick_two_obj_and_place,6,3,0.11856910417710606
141,late,pick_clean_then_place_in_recep,5,1,0.03660696289536607
141,late,pick_clean_then_place_in_recep,5,2,0.020723996625869042
141,late,pick_clean_then_place_in_recep,5,3,0.009792230838845438
141,late,look_at_obj_in_light,3,1,0.0162225404806247
141,late,look_at_obj_in_light,3,2,0.005909204869330616
141,late,pick_clean_then_place_in_recep,6,1,0.040349510088776665
141,late,pick_clean_then_place_in_recep,6,2,0.021819926030508724
141,late,pick_clean_then_place_in_recep,6,3,0.015162219591100394
141,late,pick_clean_then_place_in_recep,6,1,0.040349510088776665
141,late,pick_clean_then_place_in_recep,6,2,0.021819926030508724
141,late,pick_clean_then_place_in_recep,6,3,0.015471298277919635
141,late,pick_two_obj_and_place,6,1,0.11856910417710664
141,late,pick_two_obj_and_place,6,2,0.11856910417710631
141,late,pick_two_obj_and_place,6,3,0.11856910417710613
141,late,pick_heat_then_place_in_recep,6,1,0.010492744030149765
141,late,pick_heat_then_place_in_recep,6,2,0.010492744030148908
141,late,pick_heat_then_place_in_recep,6,3,0.0104927440301497
141,late,pick_two_obj_and_place,6,1,0.04687792758104899
141,late,pick_two_obj_and_place,6,2,0.025990811692715797
141,late,pick_two_obj_and_place,6,3,0.018276439714314013
142,late,pick_two_obj_and_place,5,1,0.049518972288186004
142,late,pick_two_obj_and_place,5,2,0.049518972288185206
142,late,pick_two_obj_and_place,5,3,0.02475948614409254
142,late,look_at_obj_in_light,5,1,0.02436211020226215
142,late,look_at_obj_in_light,5,2,0.01381862370217639
142,late,look_at_obj_in_light,5,3,0.006639240332457829
142,late,look_at_obj_in_light,5,1,0.06283480389724237
142,late,look_at_obj_in_light,5,2,0.034289243513260424
142,late,look_at_obj_in_light,5,3,0.017566150076373313
142,late,pick_cool_then_place_in_recep,6,1,0.024101574789598228
142,late,pick_cool_then_place_in_recep,6,2,0.024101574789597322
142,late,pick_cool_then_place_in_recep,6,3,0.013685996468076783
142,late,pick_cool_then_place_in_recep,6,1,0.12145415554303654
142,late,pick_cool_then_place_in_recep,6,2,0.12145415554303633
142,late,pick_cool_then_place_in_recep,6,3,0.12145415554303612
142,late,pick_two_obj_and_place,5,1,0.10786997956163227
142,late,pick_two_obj_and_place,5,2,0.10786997956163198
142,late,pick_two_obj_and_place,5,3,0.053934989780815845
142,late,pick_two_obj_and_place,5,1,0.04951897228818504
142,late,pick_two_obj_and_place,5,2,0.029625325439109503
142,late,pick_two_obj_and_place,5,3,0.013282681708991483
142,late,look_at_obj_in_light,5,1,0.02436211020226215
142,late,look_at_obj_in_light,5,2,0.019093975175014027
142,late,look_at_obj_in_light,5,3,0.007202771733058351
142,late,pick_clean_then_place_in_recep,6,1,0.12219796527438351
142,late,pick_clean_then_place_in_recep,6,2,0.12219796527438312
142,late,pick_clean_then_place_in_recep,6,3,0.12219796527438287
143,late,pick_clean_then_place_in_recep,6,1,0.042567468385436825
143,late,pick_clean_then_place_in_recep,6,2,0.022861910862596577
143,late,pick_clean_then_place_in_recep,6,3,0.019602744506271287
143,late,pick_clean_then_place_in_recep,6,1,0.042567468385436825
143,late,pick_clean_then_place_in_recep,6,2,0.035153924799698096
143,late,pick_clean_then_place_in_recep,6,3,0.0230472559150994
143,late,pick_clean_then_place_in_recep,4,1,0.020850276164704837
143,late,pick_clean_then_place_in_recep,4,2,0.012366455940638075
143,late,pick_two_obj_and_place,5,1,0.051979526504330596
143,late,pick_two_obj_and_place,5,2,0.05197952650433049
143,late,pick_two_obj_and_place,5,3,0.025989763252165225
143,late,pick_cool_then_place_in_recep,5,1,0.025408713268164157
143,late,pick_cool_then_place_in_recep,5,2,0.014380080656988321
143,late,pick_cool_then_place_in_recep,5,3,0.0074121345910234905
143,late,pick_cool_then_place_in_recep,5,1,0.025408713268163737
143,late,pick_cool_then_place_in_recep,5,2,0.02019052264594914
143,late,pick_cool_then_place_in_recep,5,3,0.007190040328493796
143,late,pick_cool_then_place_in_recep,6,1,0.028817233895551204
143,late,pick_cool_then_place_in_recep,6,2,0.02248632944732522
143,late,pick_cool_then_place_in_recep,6,3,0.014672655488486952
143,late,pick_clean_then_place_in_recep,5,1,0.020670059806784873
143,late,pick_clean_then_place_in_recep,5,2,0.013435504262625885
143,late,pick_clean_then_place_in_recep,5,3,0.006081729858271595
143,late,pick_two_obj_and_place,5,1,0.05197952650433139
143,late,pick_two_obj_and_place,5,2,0.031095949454006552
143,late,pick_two_obj_and_place,5,3,0.013510672100837184
143,late,pick_heat_then_place_in_recep,6,1,0.1249354256765389
143,late,pick_heat_then_place_in_recep,6,2,0.12493542567653881
143,late,pick_heat_then_place_in_recep,6,3,0.12493542567653827
144,late,pick_two_obj_and_place,5,1,0.12477940635936824
144,late,pick_two_obj_and_place,5,2,0.12477940635936752
144,late,pick_two_obj_and_place,5,3,0.06194742311243301
144,late,pick_clean_then_place_in_recep,6,1,0.033224296816134355
144,late,pick_clean_then_place_in_recep,6,2,0.019888878780469757
144,late,pick_clean_then_place_in_recep,6,3,0.015080136288385825
144,late,pick_heat_then_place_in_recep,6,1,0.12494567767959455
144,late,pick_heat_then_place_in_recep,6,2,0.12494567767959362
144,late,pick_heat_then_place_in_recep,6,3,0.12494567767959328
144,late,look_at_obj_in_light,6,1,0.1122040411497307
144,late,look_at_obj_in_light,6,2,0.11220404114973058
144,late,look_at_obj_in_light,6,3,0.11220404114973045
144,late,pick_and_place,6,1,0.05328751514646385
144,late,pick_and_place,6,2,0.021005767905900988
144,late,pick_and_place,6,3,0.009711300703104053
144,late,pick_clean_then_place_in_recep,4,1,0.021054783430816806
144,late,pick_clean_then_place_in_recep,4,2,0.015016095826022955
144,late,pick_cool_then_place_in_recep,6,1,0.022897522662353217
144,late,pick_cool_then_place_in_recep,6,2,0.017970838424425446
144,late,pick_cool_then_place_in_recep,6,3,0.013196950585810597
144,late,pick_clean_then_place_in_recep,5,1,0.05961416053811086
144,late,pick_clean_then_place_in_recep,5,2,0.059614160538111194
144,late,pick_clean_then_place_in_recep,5,3,0.029807080269055854
144,late,pick_cool_then_place_in_recep,5,1,0.020358869247745746
144,late,pick_cool_then_place_in_recep,5,2,0.011857471099495956
144,late,pick_cool_then_place_in_recep,5,3,0.00574418472092688
144,late,pick_cool_then_place_in_recep,6,1,0.12340392447375423
144,late,pick_cool_then_place_in_recep,6,2,0.12340392447375415
144,late,pick_cool_then_place_in_recep,6,3,0.12340392447375377
145,late,pick_cool_then_place_in_recep,3,1,0.014430432265839154
145,late,pick_cool_then_place_in_recep,3,2,0.005211360633508534
145,late,pick_two_obj_and_place,4,1,0.030276361235875064
145,late,pick_two_obj_and_place,4,2,0.013050556653002027
145,late,pick_clean_then_place_in_recep,5,1,0.02602358914706275
145,late,pick_clean_then_place_in_recep,5,2,0.015584584990853006
145,late,pick_clean_then_place_in_recep,5,3,0.007230589076256645
145,late,pick_heat_then_place_in_recep,6,1,0.021600114649871188
145,late,pick_heat_then_place_in_recep,6,2,0.017182356445443765
145,late,pick_heat_then_place_in_recep,6,3,0.01178724549648712
145,late,pick_two_obj_and_place,5,1,0.04557335317594668
145,late,pick_two_obj_and_place,5,2,0.02533834611080045
145,late,pick_two_obj_and_place,5,3,0.012128617842902964
145,late,pick_clean_then_place_in_recep,6,1,0.12398711501476116
145,late,pick_clean_then_place_in_recep,6,2,0.12398711501476069
145,late,pick_clean_then_place_in_recep,6,3,0.12398711501476033
145,late,pick_clean_then_place_in_recep,6,1,0.12454451420287733
145,late,pick_clean_then_place_in_recep,6,2,0.12454451420287707
145,late,pick_clean_then_place_in_recep,6,3,0.10987839089771817
145,late,pick_two_obj_and_place,5,1,0.04557335317594587
145,late,pick_two_obj_and_place,5,2,0.04557335317594696
145,late,pick_two_obj_and_place,5,3,0.022786676587972995
145,late,look_at_obj_in_light,6,1,0.032421150602194866
145,late,look_at_obj_in_light,6,2,0.01900073657437428
145,late,look_at_obj_in_light,6,3,0.01799524435105657
145,late,pick_heat_then_place_in_recep,6,1,0.021600114649870765
145,late,pick_heat_then_place_in_recep,6,2,0.02160011464987243
145,late,pick_heat_then_place_in_recep,6,3,0.012555232098615447
145,late,pick_two_obj_and_place,5,1,0.12461819631231413
145,late,pick_two_obj_and_place,5,2,0.08696224324564697
145,late,pick_two_obj_and_place,5,3,0.021961276274847737
145,late,pick_two_obj_and_place,5,1,0.045573353175947476
145,late,pick_two_obj_and_place,5,2,0.04557335317594706
145,late,pick_two_obj_and_place,5,3,0.022786676587972947
146,late,pick_two_obj_and_place,6,1,0.12468225984062063
146,late,pick_two_obj_and_place,6,2,0.10110593789107701
146,late,pick_two_obj_and_place,6,3,0.08991210616788463
146,late,pick_two_obj_and_place,6,1,0.043556581658560314
146,late,pick_two_obj_and_place,6,2,0.023296214458630116
146,late,pick_two_obj_and_place,6,3,0.016102838981543112
146,late,pick_heat_then_place_in_recep,6,1,0.01914101572509841
146,late,pick_heat_then_place_in_recep,6,2,0.019141015725098375
146,late,pick_heat_then_place_in_recep,6,3,0.011007676211669419
146,late,pick_two_obj_and_place,6,1,0.04355658165855983
146,late,pick_two_obj_and_place,6,2,0.03345110193269121
146,late,pick_two_obj_and_place,6,3,0.024360768415851483
146,late,pick_and_place,4,1,0.058907506078031954
146,late,pick_and_place,4,2,0.03323026331278332
146,late,pick_clean_then_place_in_recep,6,1,0.12216526956187888
146,late,pick_clean_then_place_in_recep,6,2,0.12216526956187865
146,late,pick_clean_then_place_in_recep,6,3,0.12216526956187841
146,late,pick_cool_then_place_in_recep,6,1,0.020870972230404718
146,late,pick_cool_then_place_in_recep,6,2,0.020870972230403795
146,late,pick_cool_then_place_in_recep,6,3,0.020870972230403004
146,late,pick_clean_then_place_in_recep,4,1,0.024247929801287305
146,late,pick_clean_then_place_in_recep,4,2,0.013845728513392528
146,late,pick_cool_then_place_in_recep,6,1,0.020870972230402983
146,late,pick_cool_then_place_in_recep,6,2,0.020870972230403826
146,late,pick_cool_then_place_in_recep,6,3,0.013023608830722441
146,late,pick_two_obj_and_place,6,1,0.043556581658559905
146,late,pick_two_obj_and_place,6,2,0.04355658165856058
146,late,pick_two_obj_and_place,6,3,0.02334516299032978
147,late,pick_clean_then_place_in_recep,4,1,0.03301792416603487
147,late,pick_clean_then_place_in_recep,4,2,0.02565299382386189
147,late,pick_clean_then_place_in_recep,6,1,0.12020818761198675
147,late,pick_clean_then_place_in_recep,6,2,0.12020818761198641
147,late,pick_clean_then_place_in_recep,6,3,0.09934145487638557
147,late,pick_clean_then_place_in_recep,6,1,0.04084028133900448
147,late,pick_clean_then_place_in_recep,6,2,0.031456457645366795
147,late,pick_clean_then_place_in_recep,6,3,0.019123476660253182
147,late,look_at_obj_in_light,5,1,0.024857862072244035
147,late,look_at_obj_in_light,5,2,0.024857862072244424
147,late,look_at_obj_in_light,5,3,0.007326932682495502
147,late,look_at_obj_in_light,5,1,0.09876353363376593
147,late,look_at_obj_in_light,5,2,0.07257238004101287
147,late,look_at_obj_in_light,5,3,0.03628619002050643
147,late,pick_two_obj_and_place,6,1,0.11770040568681056
147,late,pick_two_obj_and_place,6,2,0.11770040568681048
147,late,pick_two_obj_and_place,6,3,0.11770040568681026
147,late,pick_clean_then_place_in_recep,6,1,0.04084028133900448
147,late,pick_clean_then_place_in_recep,6,2,0.031456457645366795
147,late,pick_clean_then_place_in_recep,6,3,0.01912347666025318
147,late,pick_two_obj_and_place,6,1,0.1177004056868105
147,late,pick_two_obj_and_place,6,2,0.1177004056868104
147,late,pick_two_obj_and_place,6,3,0.11770040568681024
147,late,pick_two_obj_and_place,6,1,0.04184028759061556
147,late,pick_two_obj_and_place,6,2,0.04184028759061565
147,late,pick_two_obj_and_place,6,3,0.02503712439421673
147,late,pick_heat_then_place_in_recep,3,1,0.011400598028347721
147,late,pick_heat_then_place_in_recep,3,2,0.00570029901417386
147,late,pick_two_obj_and_place,5,1,0.02860461028110295
147,late,pick_two_obj_and_place,5,2,0.0209138339110602
147,late,pick_two_obj_and_place,5,3,0.0068474364001656915
147,late,pick_two_obj_and_place,4,1,0.014773273581198029
147,late,pick_two_obj_and_place,4,2,0.011212095288173365
148,late,pick_clean_then_place_in_recep,6,1,0.039104248510711606
148,late,pick_clean_then_place_in_recep,6,2,0.03018628116645481
148,late,pick_clean_then_place_in_recep,6,3,0.02122321641493848
148,late,pick_two_obj_and_place,5,1,0.023422083716080896
148,late,pick_two_obj_and_place,5,2,0.018578303106408525
148,late,pick_two_obj_and_place,5,3,0.006860520288792232
148,late,pick_and_place,3,1,0.03147178744247906
148,late,pick_and_place,3,2,0.012421940602758016
148,late,pick_two_obj_and_place,6,1,0.049054623986726636
148,late,pick_two_obj_and_place,6,2,0.049054623986725276
148,late,pick_two_obj_and_place,6,3,0.037419832541171386
148,late,look_at_obj_in_light,5,1,0.12494470924111747
148,late,look_at_obj_in_light,5,2,0.10997665750501882
148,late,look_at_obj_in_light,5,3,0.01686481571536681
148,late,pick_clean_then_place_in_recep,6,1,0.039104248510711606
148,late,pick_clean_then_place_in_recep,6,2,0.02126831382219882
148,late,pick_clean_then_place_in_recep,6,3,0.020675466934963065
148,late,pick_two_obj_and_place,6,1,0.1167110099110022
148,late,pick_two_obj_and_place,6,2,0.11671100991100167
148,late,pick_two_obj_and_place,6,3,0.11671100991100145
148,late,pick_clean_then_place_in_recep,5,1,0.035225630432145764
148,late,pick_clean_then_place_in_recep,5,2,0.019390332203099884
148,late,pick_clean_then_place_in_recep,5,3,0.009678059525438315
148,late,pick_two_obj_and_place,6,1,0.04905462398672624
148,late,pick_two_obj_and_place,6,2,0.03740254669808598
148,late,pick_two_obj_and_place,6,3,0.021537415687647873
148,late,pick_clean_then_place_in_recep,4,1,0.0143634300492795
148,late,pick_clean_then_place_in_recep,4,2,0.010917779570201574
148,late,pick_clean_then_place_in_recep,6,1,0.039104248510711606
148,late,pick_clean_then_place_in_recep,6,2,0.039104248510711634
148,late,pick_clean_then_place_in_recep,6,3,0.02126056486610705
149,late,pick_two_obj_and_place,5,1,0.03566538920489527
149,late,pick_two_obj_and_place,5,2,0.026406992127094284
149,late,pick_two_obj_and_place,5,3,0.01180405618534426
149,late,pick_two_obj_and_place,5,1,0.044133032287122606
149,late,pick_two_obj_and_place,5,2,0.024612175251103367
149,late,pick_two_obj_and_place,5,3,0.01132124307096905
149,late,pick_two_obj_and_place,5,1,0.04413303228712181
149,late,pick_two_obj_and_place,5,2,0.03387057232890589
149,late,pick_two_obj_and_place,5,3,0.011804056185344988
149,late,pick_two_obj_and_place,5,1,0.04413303228712181
149,late,pick_two_obj_and_place,5,2,0.04413303228712183
149,late,pick_two_obj_and_place,5,3,0.011804056185344906
149,late,pick_clean_then_place_in_recep,6,1,0.12457059868391859
149,late,pick_clean_then_place_in_recep,6,2,0.11541987757971708
149,late,pick_clean_then_place_in_recep,6,3,0.07055858429041073
149,late,pick_cool_then_place_in_recep,6,1,0.08993040672662694
149,late,pick_cool_then_place_in_recep,6,2,0.0397683662678287
149,late,pick_cool_then_place_in_recep,6,3,0.025836545872412856
149,late,look_at_obj_in_light,6,1,0.031574112837504636
149,late,look_at_obj_in_light,6,2,0.03157411283750455
149,late,look_at_obj_in_light,6,3,0.025045418429930643
149,late,pick_clean_then_place_in_recep,5,1,0.12408145565319392
149,late,pick_clean_then_place_in_recep,5,2,0.044327721833045536
149,late,pick_clean_then_place_in_recep,5,3,0.012644949308258008
150,late,pick_two_obj_and_place,6,1,0.03723426185820602
150,late,pick_two_obj_and_place,6,2,0.03723426185820473
150,late,pick_two_obj_and_place,6,3,0.02168621702393693
150,late,pick_two_obj_and_place,6,1,0.09662637828883969
150,late,pick_two_obj_and_place,6,2,0.06825901360660067
150,late,pick_two_obj_and_place,6,3,0.03961107557085757
150,late,pick_heat_then_place_in_recep,4,1,0.011218549649280816
150,late,pick_heat_then_place_in_recep,4,2,0.011218549649280865
150,late,pick_clean_then_place_in_recep,4,1,0.12246494252716114
150,late,pick_clean_then_place_in_recep,4,2,0.09620874906855297
150,late,pick_heat_then_place_in_recep,4,1,0.011218549649279968
150,late,pick_heat_then_place_in_recep,4,2,0.01121854964927996
150,late,look_at_obj_in_light,4,1,0.017784101405237025
150,late,look_at_obj_in_light,4,2,0.010772759839325829
150,late,pick_two_obj_and_place,6,1,0.12191444670343488
150,late,pick_two_obj_and_place,6,2,0.12191444670343454
150,late,pick_two_obj_and_place,6,3,0.12191444670343438
150,late,pick_two_obj_and_place,6,1,0.03723426185820493
150,late,pick_two_obj_and_place,6,2,0.021053822068202915
150,late,pick_two_obj_and_place,6,3,0.015145450298809487
150,late,pick_two_obj_and_place,5,1,0.033472424535363345
150,late,pick_two_obj_and_place,5,2,0.018521744114273448
150,late,pick_two_obj_and_place,5,3,0.009242073061361614
